Epoch,Batch,Loss
16,4,1.4298173189163208
16,5,1.4726476669311523
16,6,1.6236541271209717
16,7,1.4723525047302246
16,8,1.6016919612884521
16,9,1.747071623802185
16,10,1.389978051185608
16,11,1.2263824939727783
16,12,1.5723278522491455
16,13,1.6650017499923706
16,14,1.282415509223938
16,15,1.6749403476715088
16,16,1.411544680595398
16,17,1.5998289585113525
16,18,1.7367769479751587
16,19,0.9966025352478027
16,20,1.3723690509796143
16,21,1.566224217414856
16,22,1.3049914836883545
17,0,1.368029236793518
17,1,1.4874999523162842
17,2,1.5183024406433105
17,3,1.7766605615615845
17,4,1.5292835235595703
17,5,1.6319894790649414
17,6,1.3795974254608154
17,7,1.311920404434204
17,8,1.3525328636169434
17,9,1.2042899131774902
17,10,1.1776940822601318
17,11,1.6331193447113037
17,12,1.6545439958572388
17,13,1.1713792085647583
17,14,1.4626874923706055
17,15,1.3135302066802979
17,16,1.2875608205795288
17,17,1.4712008237838745
17,18,1.5105583667755127
17,19,1.5261415243148804
17,20,1.278670072555542
17,21,1.3321315050125122
17,22,0.675593376159668
18,0,1.539742350578308
18,1,1.0913937091827393
18,2,1.6282594203948975
18,3,1.4775546789169312
18,4,1.3849172592163086
18,5,1.541985273361206
18,6,1.4038912057876587
18,7,1.6652787923812866
18,8,1.1870719194412231
18,9,1.5896413326263428
18,10,1.5380480289459229
18,11,1.2380475997924805
18,12,1.362767219543457
18,13,1.5394704341888428
18,14,1.521396517753601
18,15,1.3818905353546143
18,16,1.483625054359436
18,17,1.2483413219451904
18,18,1.3257551193237305
18,19,1.3112574815750122
18,20,1.6651631593704224
18,21,1.2804619073867798
18,22,1.2063488960266113
19,0,1.3712291717529297
19,1,1.5993640422821045
19,2,1.1657071113586426
19,3,1.3629040718078613
19,4,1.5603505373001099
19,5,1.078369379043579
19,6,1.3123407363891602
19,7,1.46291184425354
19,8,1.9111829996109009
19,9,1.2793039083480835
19,10,1.7619839906692505
19,11,1.1459009647369385
19,12,1.5191658735275269
19,13,1.1223063468933105
19,14,1.0948994159698486
19,15,1.1165668964385986
19,16,1.368821144104004
19,17,1.3596467971801758
19,18,1.616141438484192
19,19,1.5728518962860107
19,20,1.4164319038391113
19,21,1.3429450988769531
19,22,1.5951024293899536
20,0,1.4672350883483887
20,1,1.1091656684875488
20,2,1.471215844154358
20,3,1.3196558952331543
20,4,1.3299977779388428
20,5,1.3760546445846558
20,6,1.6526352167129517
20,7,1.1577703952789307
20,8,1.1295305490493774
20,9,1.5195906162261963
20,10,1.2165534496307373
20,11,1.485649824142456
20,12,1.1304453611373901
20,13,1.2184081077575684
20,14,1.1393039226531982
20,15,1.3748664855957031
20,16,1.3779723644256592
20,17,1.4779958724975586
20,18,1.2498388290405273
20,19,1.2380461692810059
20,20,1.4370319843292236
20,21,1.4462347030639648
20,22,0.8550846576690674
21,0,1.524573802947998
21,1,1.2465118169784546
21,2,0.8497192859649658
21,3,1.6059799194335938
21,4,1.3014729022979736
21,5,1.6853623390197754
21,6,1.2871273756027222
21,7,1.1475350856781006
21,8,1.3155452013015747
21,9,1.3589011430740356
21,10,1.2598598003387451
21,11,1.4793741703033447
21,12,1.6336179971694946
21,13,1.461242914199829
21,14,1.2918574810028076
21,15,1.3245375156402588
21,16,1.1937562227249146
21,17,1.2932300567626953
21,18,1.0686841011047363
21,19,1.4088932275772095
21,20,1.43084716796875
21,21,1.6083787679672241
21,22,1.160045862197876
22,0,1.4795129299163818
22,1,1.2245330810546875
22,2,1.6501108407974243
22,3,0.965854287147522
22,4,1.1660845279693604
22,5,1.189736247062683
22,6,1.374056339263916
22,7,1.4470949172973633
22,8,1.3952343463897705
22,9,1.3288884162902832
22,10,0.9019907712936401
22,11,1.0439833402633667
22,12,1.2415237426757812
22,13,1.4374746084213257
22,14,1.263190507888794
22,15,1.1179280281066895
22,16,1.198036789894104
22,17,1.1306201219558716
22,18,1.0868984460830688
22,19,1.4780962467193604
22,20,1.1378310918807983
22,21,1.2280141115188599
22,22,1.365871548652649
23,0,1.2169240713119507
23,1,1.2135430574417114
23,2,1.449353814125061
23,3,1.2804317474365234
23,4,1.227303147315979
23,5,0.9074879884719849
23,6,0.9786309003829956
23,7,1.5019699335098267
23,8,1.1490038633346558
23,9,1.3534146547317505
23,10,1.1299078464508057
23,11,1.4116191864013672
23,12,1.2796502113342285
23,13,1.3117985725402832
23,14,0.9696725606918335
23,15,1.3078739643096924
23,16,1.4697329998016357
23,17,1.1499930620193481
23,18,1.070639729499817
23,19,1.2991952896118164
23,20,0.9233311414718628
23,21,1.9148283004760742
23,22,0.49451184272766113
24,0,1.2555450201034546
24,1,1.162619709968567
24,2,1.4508651494979858
24,3,1.1754871606826782
24,4,1.1203945875167847
24,5,0.7623776197433472
24,6,1.3426156044006348
24,7,1.025097370147705
24,8,0.9853701591491699
24,9,0.9580276012420654
24,10,0.7609771490097046
24,11,1.4432954788208008
24,12,1.2827978134155273
24,13,0.9896746873855591
24,14,1.0485796928405762
24,15,1.0628681182861328
24,16,1.2880885601043701
24,17,1.2003562450408936
24,18,1.1339648962020874
24,19,1.4836655855178833
24,20,1.0171384811401367
24,21,1.1458333730697632
24,22,2.2422525882720947
25,0,1.2016541957855225
25,1,1.107556939125061
25,2,1.0626872777938843
25,3,1.0093134641647339
25,4,0.949565052986145
25,5,1.288651704788208
25,6,1.1925820112228394
25,7,1.1241618394851685
25,8,1.57198166847229
25,9,1.2663716077804565
25,10,1.3455991744995117
25,11,1.1514664888381958
25,12,1.2132837772369385
25,13,1.1438713073730469
25,14,1.0152766704559326
25,15,1.3111391067504883
25,16,1.0247578620910645
25,17,1.2036601305007935
25,18,1.488072156906128
25,19,0.975188136100769
25,20,1.1986557245254517
25,21,0.9524979591369629
25,22,1.7430561780929565
26,0,1.2980244159698486
26,1,0.9679346084594727
26,2,1.432448148727417
26,3,1.066719889640808
26,4,1.3763713836669922
26,5,0.9972648620605469
26,6,0.860116720199585
26,7,1.224061369895935
26,8,1.146416425704956
26,9,1.7136318683624268
26,10,1.2618951797485352
26,11,1.1946500539779663
26,12,1.1217494010925293
26,13,0.9019055366516113
26,14,1.1379848718643188
26,15,1.3354772329330444
26,16,1.1146807670593262
26,17,1.2056788206100464
26,18,0.88531494140625
26,19,1.0029447078704834
26,20,0.7966347932815552
26,21,0.8566955327987671
26,22,1.493611454963684
27,0,1.3073971271514893
27,1,1.1522811651229858
27,2,0.9062033891677856
27,3,0.9743975400924683
27,4,1.0433377027511597
27,5,1.3127137422561646
27,6,1.27989661693573
27,7,1.4266588687896729
27,8,1.0344876050949097
27,9,1.1599674224853516
27,10,1.3006246089935303
27,11,0.6931785345077515
27,12,1.399917483329773
27,13,1.0246646404266357
27,14,1.2202037572860718
27,15,1.032454013824463
27,16,1.1074092388153076
27,17,0.982903242111206
27,18,1.1947020292282104
27,19,0.9152829647064209
27,20,1.169908046722412
27,21,0.8685861825942993
27,22,1.349095106124878
28,0,1.2964303493499756
28,1,1.0777355432510376
28,2,0.9550327062606812
28,3,1.0947366952896118
28,4,0.9657024145126343
28,5,0.8901611566543579
28,6,1.0861361026763916
28,7,1.0692743062973022
28,8,1.0146729946136475
28,9,1.072998046875
28,10,1.1924384832382202
28,11,1.0356708765029907
28,12,0.9619373083114624
28,13,1.5270954370498657
28,14,0.9167510271072388
28,15,1.010067343711853
28,16,1.0491846799850464
28,17,1.5206451416015625
28,18,1.3103359937667847
28,19,0.9817453622817993
28,20,0.9024034738540649
28,21,1.2633265256881714
28,22,1.6295320987701416
29,0,1.144965648651123
29,1,1.1244926452636719
29,2,0.8045969009399414
29,3,1.0392564535140991
29,4,1.0653802156448364
29,5,1.0101277828216553
29,6,1.034537672996521
29,7,0.8432880640029907
29,8,1.0840977430343628
29,9,1.1822763681411743
29,10,1.029233694076538
29,11,0.9660519361495972
29,12,1.2551058530807495
29,13,1.179255485534668
29,14,1.215894341468811
29,15,1.203558325767517
29,16,1.2553868293762207
29,17,1.027618408203125
29,18,0.788226842880249
29,19,0.878726601600647
29,20,1.2428408861160278
29,21,0.996782660484314
29,22,1.9238262176513672
30,0,1.142206072807312
30,1,0.5682235956192017
30,2,0.8810461759567261
30,3,1.0598220825195312
30,4,0.9220516681671143
30,5,0.8856619596481323
30,6,1.232230305671692
30,7,0.8646368980407715
30,8,0.7046997547149658
30,9,1.2223904132843018
30,10,0.7908146381378174
30,11,0.905052661895752
30,12,1.0195797681808472
30,13,0.827530026435852
30,14,1.056695818901062
30,15,1.0330699682235718
30,16,1.2973943948745728
30,17,0.89264976978302
30,18,0.823056697845459
30,19,1.0726035833358765
30,20,0.9501792192459106
30,21,0.9182683229446411
30,22,0.5686846971511841
31,0,1.0220786333084106
31,1,0.9552618265151978
31,2,1.0397560596466064
31,3,0.8856537342071533
31,4,0.8205475807189941
31,5,1.279402732849121
31,6,0.9094034433364868
31,7,0.8157705068588257
31,8,0.9935318231582642
31,9,1.1116524934768677
31,10,1.1366804838180542
31,11,0.8643894195556641
31,12,1.2764140367507935
31,13,1.0769535303115845
31,14,1.0267553329467773
31,15,0.8969645500183105
31,16,1.0481473207473755
31,17,1.1001718044281006
31,18,0.8072088956832886
31,19,0.9651298522949219
31,20,1.0110223293304443
31,21,1.112715244293213
31,22,1.1529642343521118
32,0,0.7096916437149048
32,1,0.8566805124282837
32,2,0.8993567228317261
32,3,1.1082910299301147
32,4,0.8354173898696899
32,5,1.109043002128601
32,6,1.0460563898086548
32,7,0.7714990377426147
32,8,1.109415054321289
32,9,0.8135011196136475
32,10,0.5615620613098145
32,11,0.9391144514083862
32,12,1.0318634510040283
32,13,1.2368817329406738
32,14,0.5914344787597656
32,15,0.9222515821456909
32,16,1.1693437099456787
32,17,0.9609122276306152
32,18,0.6181279420852661
32,19,0.8723164796829224
32,20,1.0839470624923706
32,21,1.0776660442352295
32,22,1.3786919116973877
33,0,1.0053094625473022
33,1,0.8875278234481812
33,2,0.8517460823059082
33,3,1.1508325338363647
33,4,1.2901716232299805
33,5,0.896794319152832
33,6,1.0386329889297485
33,7,0.9120216369628906
33,8,1.0343413352966309
33,9,0.9022426605224609
33,10,1.1149375438690186
33,11,1.0233043432235718
33,12,0.996674656867981
33,13,0.7983613014221191
33,14,0.728521466255188
33,15,0.6185319423675537
33,16,1.2924611568450928
33,17,0.6995240449905396
33,18,0.7914177179336548
33,19,0.6867811679840088
33,20,0.9013820886611938
33,21,0.8222372531890869
33,22,1.1460663080215454
34,0,0.8975608348846436
34,1,1.2876982688903809
34,2,0.6830365657806396
34,3,1.120692491531372
34,4,1.1197576522827148
34,5,1.1323933601379395
34,6,1.1467204093933105
34,7,0.9241485595703125
34,8,1.4050889015197754
34,9,0.6276357173919678
34,10,0.9970380067825317
34,11,0.6567394733428955
34,12,0.836066484451294
34,13,0.8995611667633057
34,14,0.9307183027267456
34,15,1.0292930603027344
34,16,0.8579273223876953
34,17,0.5648515224456787
34,18,0.9586178064346313
34,19,0.5913052558898926
34,20,1.0545995235443115
34,21,0.7642593383789062
34,22,0.06552958488464355
35,0,1.242242455482483
35,1,1.2083604335784912
35,2,0.9249125719070435
35,3,1.2287883758544922
35,4,0.7912900447845459
35,5,0.46404433250427246
35,6,0.8647775650024414
35,7,1.2518616914749146
35,8,0.8176628351211548
35,9,0.8645132780075073
35,10,0.7411284446716309
35,11,0.8163357973098755
35,12,0.5774819850921631
35,13,0.8479663133621216
35,14,1.2182750701904297
35,15,0.8307074308395386
35,16,0.573451042175293
35,17,0.8026739358901978
35,18,0.9626367092132568
35,19,0.9049315452575684
35,20,0.6524660587310791
35,21,1.2464390993118286
35,22,0.45266270637512207
36,0,1.0835692882537842
36,1,1.1045966148376465
36,2,0.6095538139343262
36,3,0.8145201206207275
36,4,1.1386100053787231
36,5,0.15118074417114258
36,6,0.7120857238769531
36,7,0.9100712537765503
36,8,0.5910282135009766
36,9,0.9404705762863159
36,10,0.62630295753479
36,11,0.838600754737854
36,12,1.1534329652786255
36,13,1.0389126539230347
36,14,0.9545106887817383
36,15,1.061708927154541
36,16,1.0427669286727905
36,17,0.7883224487304688
36,18,0.6945939064025879
36,19,0.6690213680267334
36,20,0.5936894416809082
36,21,0.8841170072555542
36,22,0.8102216720581055
37,0,0.37184667587280273
37,1,1.1634193658828735
37,2,0.9562501907348633
37,3,0.5824620723724365
37,4,0.7339687347412109
37,5,0.8160970211029053
37,6,0.8754211664199829
37,7,1.2048686742782593
37,8,1.2676924467086792
37,9,0.7673139572143555
37,10,1.00202214717865
37,11,0.5445129871368408
37,12,0.8509423732757568
37,13,0.5548579692840576
37,14,1.0241742134094238
37,15,0.8744754791259766
37,16,0.6853640079498291
37,17,1.1599695682525635
37,18,1.0777766704559326
37,19,0.9726561307907104
37,20,0.7889971733093262
37,21,0.9868335723876953
37,22,0.4288451671600342
38,0,0.8256359100341797
38,1,0.7788476943969727
38,2,1.0650634765625
38,3,0.9614773988723755
38,4,0.9528571367263794
38,5,0.8325097560882568
38,6,0.6347088813781738
38,7,0.9188741445541382
38,8,0.6992518901824951
38,9,0.8303728103637695
38,10,0.5455923080444336
38,11,0.6330413818359375
38,12,0.8183040618896484
38,13,0.7411253452301025
38,14,0.8679208755493164
38,15,0.7257001399993896
38,16,1.0056003332138062
38,17,0.5418832302093506
38,18,0.5820901393890381
38,19,0.48015570640563965
38,20,0.8420467376708984
38,21,0.5635080337524414
38,22,0.7090606689453125
39,0,0.6036906242370605
39,1,0.6150434017181396
39,2,0.5180087089538574
39,3,0.5905857086181641
39,4,0.6344547271728516
39,5,0.938133955001831
39,6,0.9511551856994629
39,7,0.5402505397796631
39,8,1.0393667221069336
39,9,0.6696219444274902
39,10,1.1050516366958618
39,11,0.5957155227661133
39,12,0.7485086917877197
39,13,0.6045079231262207
39,14,0.8399341106414795
39,15,0.4981822967529297
39,16,0.8982963562011719
39,17,0.6435728073120117
39,18,0.8564865589141846
39,19,0.6733369827270508
39,20,0.9131348133087158
39,21,0.15756511688232422
39,22,1.0532498359680176
40,0,0.6855323314666748
40,1,0.6970517635345459
40,2,1.2463747262954712
40,3,0.5559098720550537
40,4,0.5428593158721924
40,5,0.7574858665466309
40,6,0.7944478988647461
40,7,0.45522022247314453
40,8,0.7461047172546387
40,9,1.048324704170227
40,10,0.5607848167419434
40,11,0.6445281505584717
40,12,0.6366021633148193
40,13,0.8585605621337891
40,14,0.36350083351135254
40,15,0.9263010025024414
40,16,0.8427398204803467
40,17,0.6990478038787842
40,18,0.7133679389953613
40,19,0.6774919033050537
40,20,0.6613490581512451
40,21,0.5064890384674072
40,22,0.9184801578521729
41,0,0.7049729824066162
41,1,0.9010717868804932
41,2,0.9575824737548828
41,3,0.6401021480560303
41,4,0.5338394641876221
41,5,0.4960806369781494
41,6,0.6027956008911133
41,7,0.3120396137237549
41,8,0.550884485244751
41,9,0.46433091163635254
41,10,0.5885884761810303
41,11,0.8855431079864502
41,12,0.5118389129638672
41,13,0.36086535453796387
41,14,0.7806508541107178
41,15,1.1551533937454224
41,16,0.794259786605835
41,17,0.4973726272583008
41,18,0.40141773223876953
41,19,0.7431004047393799
41,20,0.26035022735595703
41,21,0.7949371337890625
41,22,1.4780100584030151
42,0,0.821692943572998
42,1,0.7118782997131348
42,2,0.5032215118408203
42,3,0.5496916770935059
42,4,0.45278167724609375
42,5,0.30371856689453125
42,6,0.49364304542541504
42,7,0.6807842254638672
42,8,0.4500465393066406
42,9,0.8957679271697998
42,10,0.6667838096618652
42,11,0.1620333194732666
42,12,0.5735125541687012
42,13,0.44533205032348633
42,14,0.6695210933685303
42,15,0.3089776039123535
42,16,0.5204324722290039
42,17,0.47204113006591797
42,18,0.8461511135101318
42,19,0.6231279373168945
42,20,0.39815688133239746
42,21,0.7574009895324707
42,22,0.47023773193359375
43,0,0.7170662879943848
43,1,0.5370419025421143
43,2,0.502389669418335
43,3,0.6349484920501709
43,4,0.4953608512878418
43,5,0.1407325267791748
43,6,0.35982489585876465
43,7,0.31183886528015137
43,8,0.6383781433105469
43,9,0.24117493629455566
43,10,0.6134109497070312
43,11,0.5243325233459473
43,12,0.4883427619934082
43,13,0.37796592712402344
43,14,0.3545854091644287
43,15,0.6369788646697998
43,16,0.4764068126678467
43,17,0.33841991424560547
43,18,0.15020537376403809
43,19,0.6496779918670654
43,20,0.270766019821167
43,21,0.39714550971984863
43,22,0.5915327072143555
44,0,0.4919555187225342
44,1,0.432004451751709
44,2,0.0599210262298584
44,3,0.4316067695617676
44,4,0.4574906826019287
44,5,0.27996826171875
44,6,0.3452737331390381
44,7,0.5840017795562744
44,8,0.39621496200561523
44,9,0.10142779350280762
44,10,0.327195405960083
44,11,0.31438469886779785
44,12,0.09440255165100098
44,13,0.33727145195007324
44,14,0.20725679397583008
44,15,0.36162638664245605
44,16,0.3072514533996582
44,17,0.3426961898803711
44,18,0.0932931900024414
44,19,0.2681589126586914
44,20,0.5225529670715332
44,21,0.21571826934814453
44,22,0.6984825134277344
45,0,0.34053945541381836
45,1,0.1413886547088623
45,2,0.06493425369262695
45,3,0.1333448886871338
45,4,0.473360538482666
45,5,0.3543224334716797
45,6,0.3352046012878418
45,7,0.6021068096160889
45,8,0.13040971755981445
45,9,0.29500579833984375
45,10,0.4904305934906006
45,11,0.06219339370727539
45,12,0.40674376487731934
45,13,-0.2116072177886963
45,14,0.006631612777709961
45,15,0.49537086486816406
45,16,0.014966487884521484
45,17,0.32213544845581055
45,18,0.24637913703918457
45,19,0.2164003849029541
45,20,0.34412074089050293
45,21,0.22442030906677246
45,22,0.4862995147705078
46,0,0.24586057662963867
46,1,0.22140288352966309
46,2,0.11205029487609863
46,3,0.008950471878051758
46,4,0.19947028160095215
46,5,0.33232569694519043
46,6,0.3898661136627197
46,7,0.10747766494750977
46,8,0.14230108261108398
46,9,0.1833651065826416
46,10,0.1090080738067627
46,11,-0.10626363754272461
46,12,-0.26784253120422363
46,13,0.28929924964904785
46,14,0.20008301734924316
46,15,-0.003525972366333008
46,16,-0.1735062599182129
46,17,-0.1214747428894043
46,18,-0.04136300086975098
46,19,0.009748458862304688
46,20,-0.002880096435546875
46,21,0.2330472469329834
46,22,-0.5685646533966064
47,0,-0.19202351570129395
47,1,0.1655869483947754
47,2,-0.12989163398742676
47,3,0.26017022132873535
47,4,0.006411075592041016
47,5,0.13795804977416992
47,6,-0.22279691696166992
47,7,0.060975074768066406
47,8,0.1455235481262207
47,9,-0.4308443069458008
47,10,0.014212369918823242
