Epoch,Generator Loss,Discriminator Loss
108,-1.4070303440093994,-0.15082001686096191
109,-1.3842624425888062,-0.05419313907623291
110,-1.4228090047836304,-0.17776906490325928
111,-1.3639575242996216,-0.16806745529174805
112,-1.3929111957550049,-0.06089949607849121
113,-1.3529260158538818,-0.14267444610595703
114,-1.3257646560668945,-0.07562100887298584
115,-1.478861689567566,-0.029079198837280273
116,-1.3400977849960327,-0.1948755979537964
117,-1.3401135206222534,-0.060762643814086914
118,-1.4027040004730225,-0.15563642978668213
119,-1.341068148612976,-0.12220370769500732
120,-1.430104374885559,-0.22191882133483887
121,-1.4153803586959839,-0.10293018817901611
122,-1.4475363492965698,-0.18910658359527588
123,-1.3553223609924316,-0.19105148315429688
124,-1.3528027534484863,-0.1063307523727417
125,-1.3827213048934937,-0.13933026790618896
126,-1.3920170068740845,-0.04357433319091797
127,-1.3928728103637695,-0.1484891176223755
128,-1.3957327604293823,-0.030896425247192383
129,-1.313331127166748,-0.1954493522644043
130,-1.4340996742248535,-0.0586245059967041
131,-1.4934091567993164,-0.14113891124725342
132,-1.3484286069869995,-0.14781689643859863
133,-1.4054111242294312,-0.1098865270614624
134,-1.3970080614089966,-0.225793719291687
135,-1.3615270853042603,-0.0756756067276001
136,-1.3741215467453003,-0.22769546508789062
137,-1.4111971855163574,-0.1484287977218628
138,-1.3800164461135864,-0.16660261154174805
139,-1.3992000818252563,-0.17668652534484863
140,-1.401641845703125,-0.1533498764038086
141,-1.4071362018585205,-0.05195581912994385
142,-1.4453202486038208,-0.11514520645141602
143,-1.3498291969299316,-0.1516575813293457
144,-1.3693244457244873,-0.1920454502105713
145,-1.4980027675628662,-0.12731564044952393
146,-1.4192726612091064,-0.08888471126556396
147,-1.3735389709472656,-0.1371626853942871
148,-1.3550273180007935,-0.1829831600189209
149,-1.39349365234375,-0.1678372621536255
150,-1.3493009805679321,-0.23106038570404053
151,-1.4894194602966309,-0.0615079402923584
152,-1.4674378633499146,-0.1268686056137085
153,-1.363487720489502,-0.15496182441711426
154,-1.5165327787399292,-0.08571135997772217
155,-1.489488959312439,-0.08692848682403564
156,-1.4035197496414185,-0.22596776485443115
157,-1.4758332967758179,-0.1753314733505249
158,-1.5294609069824219,-0.16448211669921875
159,-1.4488348960876465,-0.17553627490997314
160,-1.4448007345199585,-0.11160063743591309
161,-1.435644507408142,-0.1132286787033081
162,-1.4744367599487305,-0.166495680809021
163,-1.4580998420715332,-0.14838099479675293
164,-1.4936044216156006,-0.2542012929916382
165,-1.5603870153427124,-0.10548818111419678
166,-1.440581202507019,-0.198333740234375
167,-1.3949224948883057,-0.21663665771484375
168,-1.6057881116867065,-0.03616797924041748
169,-1.4806002378463745,-0.16786611080169678
170,-1.5012309551239014,-0.13884568214416504
171,-1.5678519010543823,-0.15260064601898193
172,-1.4413108825683594,0.0014587640762329102
173,-1.467422366142273,-0.102211594581604
174,-1.5061049461364746,-0.0868692398071289
175,-1.4422513246536255,-0.07812845706939697
176,-1.5338196754455566,-0.07542502880096436
177,-1.5038570165634155,-0.16939830780029297
178,-1.4312372207641602,-0.2684098482131958
179,-1.5212981700897217,-0.09037959575653076
180,-1.5251953601837158,-0.14349162578582764
181,-1.4836920499801636,-0.21085011959075928
182,-1.486303687095642,-0.09137463569641113
183,-1.6241507530212402,-0.09182143211364746
184,-1.4539146423339844,-0.08867108821868896
185,-1.4540096521377563,0.06026649475097656
186,-1.5011568069458008,-0.07869350910186768
187,-1.5154000520706177,-0.20137274265289307
188,-1.4884895086288452,-0.1850799322128296
189,-1.5002402067184448,-0.15687954425811768
190,-1.5866742134094238,-0.07905256748199463
191,-1.542609691619873,0.019707560539245605
192,-1.4993863105773926,-0.13820672035217285
193,-1.5499153137207031,-0.0693063735961914
194,-1.5096800327301025,-0.09870028495788574
195,-1.5286043882369995,-0.054801344871520996
196,-1.5287786722183228,0.06282055377960205
197,-1.642543911933899,-0.15884530544281006
198,-1.4681942462921143,-0.11607944965362549
199,-1.6036747694015503,-0.11929917335510254
200,-1.5117651224136353,-0.09273791313171387
201,-1.604749321937561,-0.07088840007781982
202,-1.4956947565078735,-0.1144176721572876
203,-1.5507601499557495,-0.0037633180618286133
204,-1.4959428310394287,-0.038315415382385254
205,-1.5415103435516357,-0.1018381118774414
206,-1.533541202545166,-0.09105384349822998
207,-1.5110844373703003,-0.04075014591217041
208,-1.4986615180969238,-0.1265801191329956
209,-1.572811484336853,-0.01646709442138672
210,-1.5356059074401855,-0.07225489616394043
211,-1.4207435846328735,-0.19028234481811523
212,-1.5248750448226929,-0.05038905143737793
213,-1.4691529273986816,-0.08370482921600342
214,-1.5791380405426025,-0.05140483379364014
215,-1.5335394144058228,-0.08847916126251221
216,-1.5633372068405151,-0.07320749759674072
217,-1.5557993650436401,-0.038893938064575195
218,-1.490077018737793,-0.22276461124420166
219,-1.4902452230453491,-0.1265794038772583
220,-1.5735173225402832,-0.013695359230041504
221,-1.5463672876358032,-0.06271672248840332
222,-1.5795859098434448,-0.004623532295227051
223,-1.6144604682922363,-0.0950767993927002
224,-1.5490896701812744,-0.16084587574005127
225,-1.5503617525100708,-0.10587930679321289
226,-1.589743971824646,-0.06818902492523193
227,-1.5337872505187988,-0.09877157211303711
228,-1.6419367790222168,-0.10040092468261719
229,-1.5299217700958252,-0.04259288311004639
230,-1.5649627447128296,-0.016162753105163574
231,-1.5817886590957642,-0.17011678218841553
232,-1.5514684915542603,-0.026423096656799316
233,-1.5527666807174683,0.023226022720336914
234,-1.517798900604248,-0.05706453323364258
235,-1.502724051475525,-0.1271367073059082
236,-1.5572417974472046,-0.1057971715927124
237,-1.5151901245117188,-0.08780944347381592
238,-1.5440971851348877,-0.0330507755279541
239,-1.5543876886367798,-0.051537156105041504
240,-1.5695891380310059,-0.09990084171295166
241,-1.6040642261505127,-0.034583210945129395
242,-1.529242992401123,0.018053412437438965
243,-1.6159852743148804,-0.057822585105895996
244,-1.5334745645523071,0.07137537002563477
245,-1.5847527980804443,-0.05530059337615967
246,-1.5994353294372559,-0.08142244815826416
247,-1.5823901891708374,-0.23457121849060059
248,-1.641432762145996,-0.0017290115356445312
249,-1.603216528892517,-0.21941053867340088
250,-1.6118637323379517,-0.045590758323669434
251,-1.5656111240386963,-0.005696415901184082
252,-1.6262974739074707,-0.02064049243927002
253,-1.558529257774353,-0.19243836402893066
254,-1.6917483806610107,-0.12493252754211426
255,-1.5530024766921997,-0.13770711421966553
256,-1.6077141761779785,-0.08543002605438232
257,-1.591355323791504,-0.06127631664276123
258,-1.5586472749710083,-0.09174048900604248
259,-1.5771276950836182,0.006137251853942871
260,-1.5644265413284302,-0.11195254325866699
261,-1.582116723060608,-0.0914311408996582
262,-1.4891575574874878,-0.09688270092010498
263,-1.5259414911270142,-0.09884774684906006
264,-1.557784080505371,-0.07981991767883301
265,-1.6092803478240967,-0.15864229202270508
266,-1.558365821838379,-0.05941581726074219
267,-1.543411135673523,-0.21346259117126465
268,-1.4995672702789307,-0.1372663974761963
269,-1.539818286895752,-0.08225905895233154
270,-1.584666132926941,-0.043226003646850586
271,-1.6397570371627808,-0.12784790992736816
272,-1.599839210510254,-0.06078493595123291
273,-1.5873141288757324,-0.03386878967285156
274,-1.6235390901565552,-0.11480319499969482
275,-1.6116589307785034,-0.235695481300354
276,-1.6126413345336914,-0.010527491569519043
277,-1.703209638595581,-0.06153559684753418
278,-1.6495530605316162,-0.05291569232940674
279,-1.6324673891067505,-0.0019048452377319336
280,-1.6163229942321777,-0.036501407623291016
281,-1.5498459339141846,-0.0903940200805664
282,-1.6486074924468994,-0.005448579788208008
283,-1.655086874961853,0.0025266408920288086
284,-1.628371000289917,-0.03810536861419678
285,-1.6338818073272705,-0.014702081680297852
286,-1.6418404579162598,-0.08603250980377197
287,-1.5305578708648682,-0.21323847770690918
288,-1.6416255235671997,-0.04524409770965576
289,-1.6249792575836182,-0.11467254161834717
290,-1.6165088415145874,-0.1313992738723755
291,-1.5364603996276855,-0.008601665496826172
292,-1.6156868934631348,-0.06300818920135498
293,-1.6221541166305542,-0.16652917861938477
294,-1.629550814628601,-0.018111348152160645
295,-1.6813067197799683,-0.07688689231872559
296,-1.6069735288619995,-0.14211726188659668
297,-1.6430671215057373,-0.12396883964538574
298,-1.5598455667495728,-0.0019578933715820312
299,-1.5865238904953003,-0.0656733512878418
