Epoch,Generator Loss,Discriminator Loss
73,-0.6886788010597229,0.06299680471420288
74,-0.6744766235351562,0.04628723859786987
75,-0.6246752142906189,-0.028165578842163086
76,-0.6352889537811279,-0.06051313877105713
77,-0.621425449848175,0.04061406850814819
78,-0.5735223889350891,-0.006424546241760254
79,-0.6072568297386169,-0.09179127216339111
80,-0.5915274620056152,-0.0793837308883667
81,-0.7249760627746582,-0.029235422611236572
82,-0.7236712574958801,0.016356468200683594
83,-0.6878195405006409,-0.07782584428787231
84,-0.7314035296440125,0.025475382804870605
85,-0.750175416469574,0.03969961404800415
86,-0.8194581866264343,-0.09824120998382568
87,-0.7812562584877014,-0.07356685400009155
88,-0.9215655326843262,0.06583333015441895
89,-0.793393075466156,-0.05865854024887085
90,-0.7788318395614624,-0.12747853994369507
91,-0.8603732585906982,0.05764877796173096
92,-0.8391857743263245,-0.03329777717590332
93,-0.7406054735183716,-0.03211534023284912
94,-0.7670683860778809,0.007991909980773926
95,-0.6967531442642212,-0.04108989238739014
96,-0.7726715803146362,-0.07781070470809937
97,-0.7581901550292969,-0.001547396183013916
98,-0.7875568866729736,-0.006245553493499756
99,-0.8158133625984192,-0.008524656295776367
100,-0.8562436103820801,0.06442296504974365
101,-0.8901989459991455,-0.0051136016845703125
102,-0.8015048503875732,-0.006758749485015869
103,-0.8134591579437256,-0.09110367298126221
104,-0.8426665663719177,-0.12288230657577515
105,-0.7994469404220581,-0.19960176944732666
106,-0.7946827411651611,-0.04937565326690674
107,-0.8383358716964722,-0.1454014778137207
108,-0.9048323035240173,-0.026250779628753662
109,-0.8400846123695374,0.01337045431137085
110,-0.818118155002594,0.02112478017807007
111,-0.8585572838783264,-0.007490634918212891
112,-0.8358468413352966,0.01616835594177246
113,-0.7504764795303345,-0.01948225498199463
114,-0.8154094219207764,-0.0670853853225708
115,-0.7719036936759949,-0.05920982360839844
116,-0.8467714190483093,-0.055674970149993896
117,-0.7798071503639221,-0.1325940489768982
118,-0.8902187943458557,-0.059916675090789795
119,-0.827107846736908,-0.0406530499458313
120,-0.800198495388031,-0.028151750564575195
121,-0.8675155639648438,-0.057106077671051025
122,-0.8699583411216736,-0.0530017614364624
123,-0.7886714935302734,-0.1354348063468933
124,-0.835533618927002,0.03862130641937256
125,-0.7950824499130249,0.013717353343963623
126,-0.7759855389595032,0.007426142692565918
127,-0.7422531843185425,-0.08960616588592529
128,-0.735368013381958,-0.16456246376037598
129,-0.7454490065574646,-0.06596094369888306
130,-0.7950320243835449,0.00591665506362915
131,-0.7589911818504333,-0.05669647455215454
132,-0.685326337814331,-0.004499614238739014
133,-0.7335621118545532,0.01918339729309082
134,-0.7253299951553345,0.004320502281188965
135,-0.7973882555961609,-0.0017611384391784668
136,-0.9009304642677307,-0.020609736442565918
137,-0.705731987953186,-0.0018471479415893555
138,-0.7690304517745972,-0.030782103538513184
139,-0.7761439681053162,-0.09018528461456299
140,-0.7694298624992371,-0.1008487343788147
141,-0.8506379723548889,-0.07174485921859741
142,-0.7327821254730225,-0.015794694423675537
143,-0.7316189408302307,-0.12350642681121826
144,-0.7647241353988647,-0.03323531150817871
145,-0.7020223736763,0.10095471143722534
146,-0.8535564541816711,0.037629544734954834
147,-0.8010033369064331,-0.08401918411254883
148,-0.8502975702285767,-0.008491218090057373
149,-0.8197043538093567,0.07204627990722656
150,-0.8244021534919739,-0.02898794412612915
151,-0.7849130034446716,0.01569420099258423
152,-0.8068450093269348,-0.0774797797203064
153,-0.8729249835014343,-0.10461395978927612
154,-0.8558452129364014,-0.052791476249694824
155,-0.7970587015151978,-0.06692105531692505
156,-0.8022645711898804,-0.04491907358169556
157,-0.7826793789863586,-0.09036540985107422
158,-0.8429421782493591,0.009287118911743164
159,-0.8523592948913574,-0.05700075626373291
160,-0.9135071635246277,0.09957671165466309
161,-0.9699597358703613,-0.06639641523361206
162,-0.9161845445632935,-0.05489760637283325
163,-0.8953683376312256,-0.14629364013671875
164,-0.9485317468643188,0.005145728588104248
165,-0.8932653665542603,-0.12286609411239624
166,-0.9359138011932373,-0.011987864971160889
167,-0.9383628368377686,-0.06705367565155029
168,-0.9112396836280823,-0.1629776954650879
169,-0.7916080951690674,-0.04436570405960083
170,-0.8251944184303284,0.000986933708190918
171,-0.8363633155822754,-0.06145113706588745
172,-0.8066905736923218,0.10749059915542603
173,-0.9069011807441711,-0.14436644315719604
174,-0.8978641033172607,-0.04238390922546387
175,-0.9321673512458801,-0.06328576803207397
176,-0.9752823114395142,-0.01136845350265503
177,-0.941606879234314,0.03612112998962402
178,-0.947130024433136,-0.13534533977508545
179,-0.9115345478057861,0.0018981099128723145
180,-0.9932587146759033,-0.009785592555999756
181,-1.0076439380645752,-0.06504440307617188
182,-0.9805663228034973,0.08082038164138794
183,-0.9486587643623352,0.03961634635925293
184,-0.9252541065216064,-0.03978288173675537
185,-0.9143903851509094,-0.11603450775146484
186,-0.9775710105895996,-0.04528617858886719
187,-0.8953357934951782,0.07243311405181885
188,-0.9687134623527527,-0.07951599359512329
189,-1.034681797027588,0.04846680164337158
190,-0.9977527856826782,-0.06690120697021484
191,-0.9379302263259888,-0.11390465497970581
192,-0.9690240621566772,-0.06025505065917969
193,-0.9851219058036804,-0.11180543899536133
194,-1.0145505666732788,-0.018706202507019043
195,-1.0924410820007324,0.01754450798034668
196,-0.9635996222496033,0.025251686573028564
197,-0.9912291169166565,-0.011717259883880615
198,-0.943073570728302,-0.12569040060043335
199,-0.9290799498558044,-0.059111833572387695
200,-0.8530930876731873,-0.003365755081176758
201,-0.8742695450782776,0.04523807764053345
202,-0.891421914100647,-0.07306712865829468
203,-0.8342092037200928,-0.0600242018699646
204,-0.8752806186676025,-0.02301543951034546
205,-0.9433503746986389,-0.006797671318054199
206,-0.9516268968582153,0.07774144411087036
207,-0.970451831817627,-0.06197524070739746
208,-0.959963321685791,0.02781379222869873
209,-1.1008594036102295,-0.0042877197265625
210,-1.0142908096313477,-0.09248745441436768
211,-1.0241749286651611,-0.055125892162323
212,-0.9647650718688965,-0.17959046363830566
213,-0.958676278591156,-0.10831230878829956
214,-0.9920046925544739,-0.018792033195495605
215,-1.002941608428955,-0.13517779111862183
216,-1.0417293310165405,0.0886278748512268
217,-0.9514282941818237,-0.08955466747283936
218,-0.9848867654800415,0.020982861518859863
219,-0.956834077835083,-0.07699644565582275
220,-1.0725177526474,0.020610928535461426
221,-1.0062823295593262,-0.1195337176322937
222,-1.0129050016403198,-0.11870193481445312
223,-1.00143301486969,0.021764397621154785
224,-1.0212360620498657,0.018746256828308105
225,-1.0525983572006226,-0.033710360527038574
226,-0.9282424449920654,-0.06785047054290771
227,-0.8587772250175476,-0.11647576093673706
228,-0.9505116939544678,-0.080974280834198
229,-0.973766028881073,-0.10352832078933716
230,-0.9298658967018127,-0.017395436763763428
231,-0.9700582027435303,-0.04213523864746094
232,-0.9248483777046204,-0.1454627513885498
233,-0.8682922124862671,-0.11901277303695679
234,-0.908061683177948,-0.17539221048355103
235,-0.8729270100593567,-0.03549307584762573
236,-1.0290218591690063,-0.12987130880355835
237,-0.9959267973899841,0.025089681148529053
238,-1.1277472972869873,-0.08012568950653076
239,-1.1240689754486084,-0.03937423229217529
240,-1.008703589439392,-0.009738683700561523
241,-1.144853115081787,-0.05902278423309326
242,-1.0370533466339111,0.010235071182250977
243,-1.047285556793213,-0.09849762916564941
244,-1.0620689392089844,-0.062247395515441895
245,-1.0300737619400024,-0.13142216205596924
246,-1.092123031616211,-0.08846771717071533
247,-1.0879229307174683,-0.025003790855407715
248,-1.0610246658325195,-0.015834569931030273
249,-1.096665382385254,-0.01848447322845459
250,-1.0357186794281006,-0.030867815017700195
251,-0.9911897778511047,0.005889415740966797
252,-1.0754835605621338,-0.09275424480438232
253,-1.041500210762024,-0.011200666427612305
254,-1.0780634880065918,-0.0033456087112426758
255,-1.0182820558547974,-0.020415782928466797
256,-0.953656017780304,-0.0134962797164917
257,-1.0436912775039673,-0.1604059338569641
258,-0.9046570658683777,-0.08637583255767822
259,-0.8716779947280884,-0.11433082818984985
260,-0.9971187710762024,-0.13359153270721436
261,-0.9132127165794373,-0.09694206714630127
262,-0.9893141984939575,-0.05413287878036499
263,-0.9300389885902405,-0.043535470962524414
264,-0.964098334312439,-0.05949121713638306
265,-0.8759949207305908,-0.02259981632232666
266,-0.9789608120918274,-0.09487807750701904
267,-0.9636539220809937,-0.06772613525390625
268,-0.8942247629165649,-0.21069222688674927
269,-0.9597153663635254,-0.057892680168151855
270,-1.114372730255127,-0.034876346588134766
271,-1.0068188905715942,-0.03215610980987549
272,-1.1098402738571167,0.0006172657012939453
273,-1.0717475414276123,-0.05127978324890137
274,-0.985975980758667,-0.014087677001953125
275,-1.056361198425293,-0.17578327655792236
276,-1.016021966934204,-0.09744012355804443
277,-0.938265860080719,-0.015112638473510742
278,-0.8658068180084229,-0.13287711143493652
279,-0.9233091473579407,-0.017753779888153076
280,-0.9905681014060974,-0.09947770833969116
281,-0.939268171787262,-0.03980255126953125
282,-0.9160336256027222,-0.08707684278488159
283,-0.9486173987388611,-0.05901581048965454
284,-0.9102771282196045,-0.04550904035568237
285,-0.8869669437408447,-0.09782904386520386
286,-0.9509177207946777,-0.18355298042297363
287,-0.9561688303947449,-0.19009864330291748
288,-0.8800426721572876,-0.027043521404266357
289,-0.958954393863678,-0.06133139133453369
290,-0.9668156504631042,-0.022194862365722656
291,-1.025320291519165,-0.11064904928207397
292,-0.9278209209442139,0.024287760257720947
293,-0.8569360971450806,-0.19314312934875488
294,-0.8966426849365234,-0.04370623826980591
295,-0.8643490672111511,-0.10031759738922119
296,-0.9030057787895203,-0.05282020568847656
297,-0.8704934120178223,-0.15445780754089355
298,-0.9873970150947571,-0.08173656463623047
299,-0.9073501825332642,-0.1548805832862854
